Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,FlightDate,Distance,LateAircraftDelay,WeatherDelay,day,month,hour,OriginCity,temperature_c,precip_mm,cloud_pct,wind_speed_mps
EWR,DFW,1529,1842,-2.0,2025-01-23,1372.0,0.0,0.0,23,1,15,New York,-3.7,0.0,1.0,7.3
EWR,PHX,630,1000,24.0,2025-01-23,2133.0,0.0,0.0,23,1,6,New York,-10.8,0.0,100.0,3.1
ORD,FLL,1050,1504,2.0,2025-01-23,1182.0,0.0,0.0,23,1,10,Chicago,-6.6,0.0,100.0,19.3
LAX,LAS,1301,1418,-10.0,2025-01-23,236.0,0.0,0.0,23,1,13,Los Angeles,13.1,0.0,0.0,0.6
DEN,SAT,1749,2103,77.0,2025-01-23,794.0,50.0,0.0,23,1,17,Denver,-2.3,0.0,0.0,4.2
PHX,DEN,1919,2114,158.0,2025-01-23,602.0,145.0,0.0,23,1,19,Phoenix,15.1,0.0,0.0,5.5
ORD,LAS,1615,1824,66.0,2025-01-23,1514.0,0.0,0.0,23,1,16,Chicago,-10.0,0.0,0.0,15.8
IAH,LAS,2025,2158,41.0,2025-01-23,1222.0,0.0,0.0,23,1,20,Houston,8.3,0.0,0.0,9.0
ORD,TPA,1410,1802,15.0,2025-01-23,1012.0,0.0,0.0,23,1,14,Chicago,-9.8,0.0,0.0,14.7
EWR,BNA,1457,1635,12.0,2025-01-23,748.0,4.0,0.0,23,1,14,New York,-4.1,0.0,1.0,7.5
EWR,IAH,1412,1725,17.0,2025-01-23,1400.0,0.0,0.0,23,1,14,New York,-4.1,0.0,1.0,7.5
ORD,LGA,2000,2317,61.0,2025-01-23,733.0,36.0,0.0,23,1,20,Chicago,-12.1,0.0,0.0,11.0
IAH,AUS,720,826,-3.0,2025-01-23,140.0,0.0,0.0,23,1,7,Houston,-0.7,0.0,9.0,6.3
EWR,SJU,1941,36,15.0,2025-01-23,1608.0,13.0,0.0,23,1,19,New York,-8.1,0.0,0.0,6.4
DEN,EWR,745,1329,86.0,2025-01-23,1605.0,70.0,0.0,23,1,7,Denver,-16.0,0.0,24.0,3.1
ORD,DCA,1800,2059,32.0,2025-01-23,612.0,0.0,0.0,23,1,18,Chicago,-10.9,0.0,3.0,13.5
EWR,ORD,1000,1138,70.0,2025-01-23,719.0,0.0,0.0,23,1,10,New York,-9.7,0.0,77.0,0.6
IAH,SFO,1655,1928,48.0,2025-01-23,1635.0,0.0,0.0,23,1,16,Houston,11.8,0.0,50.0,10.9
EWR,FLL,1438,1751,-4.0,2025-01-23,1065.0,0.0,0.0,23,1,14,New York,-4.1,0.0,1.0,7.5
MIA,SFO,1815,2149,4.0,2025-01-23,2585.0,0.0,0.0,23,1,18,Miami,17.2,0.0,48.0,15.3
LAX,EWR,1135,1959,23.0,2025-01-23,2454.0,0.0,0.0,23,1,11,Los Angeles,7.8,0.0,0.0,1.5
IAH,MCO,1645,2010,69.0,2025-01-23,854.0,14.0,0.0,23,1,16,Houston,11.8,0.0,50.0,10.9
IAH,PBI,1225,1557,110.0,2025-01-23,956.0,0.0,0.0,23,1,12,Houston,4.6,0.0,97.0,7.5
DEN,LAS,1358,1504,82.0,2025-01-23,628.0,0.0,0.0,23,1,13,Denver,-9.9,0.0,0.0,7.4
MIA,ORD,1730,2003,8.0,2025-01-23,1197.0,0.0,0.0,23,1,17,Miami,18.0,0.0,100.0,15.9
IAH,MSY,1820,1938,71.0,2025-01-23,305.0,43.0,0.0,23,1,18,Houston,11.7,0.0,0.0,8.4
EWR,MCO,1115,1417,18.0,2025-01-23,937.0,4.0,0.0,23,1,11,New York,-7.7,0.0,82.0,1.7
IAH,DFW,730,857,-4.0,2025-01-23,224.0,0.0,0.0,23,1,7,Houston,-0.7,0.0,9.0,6.3
IAH,MAF,2010,2152,40.0,2025-01-23,429.0,31.0,0.0,23,1,20,Houston,8.3,0.0,0.0,9.0
IAH,MIA,1838,2215,80.0,2025-01-23,964.0,0.0,80.0,23,1,18,Houston,11.7,0.0,0.0,8.4
IAH,SFO,1440,1713,38.0,2025-01-23,1635.0,0.0,0.0,23,1,14,Houston,9.4,0.0,27.0,9.2
IAH,SNA,930,1119,4.0,2025-01-23,1346.0,0.0,0.0,23,1,9,Houston,-0.6,0.0,46.0,9.0
DEN,LAX,1945,2121,36.0,2025-01-23,862.0,18.0,0.0,23,1,19,Denver,-3.5,0.0,0.0,2.6
EWR,ATL,1200,1434,132.0,2025-01-23,746.0,122.0,0.0,23,1,12,New York,-6.2,0.0,98.0,3.1
IAH,SNA,2010,2201,31.0,2025-01-23,1346.0,29.0,0.0,23,1,20,Houston,8.3,0.0,0.0,9.0
EWR,MIA,1559,1914,179.0,2025-01-23,1085.0,0.0,0.0,23,1,15,New York,-3.7,0.0,1.0,7.3
IAH,LAS,730,903,-2.0,2025-01-23,1222.0,0.0,0.0,23,1,7,Houston,-0.7,0.0,9.0,6.3
EWR,RSW,1615,1932,23.0,2025-01-23,1068.0,0.0,0.0,23,1,16,New York,-3.6,0.0,0.0,7.7
DEN,SNA,1132,1303,101.0,2025-01-23,846.0,0.0,0.0,23,1,11,Denver,-15.5,0.0,26.0,2.7
DEN,STL,1325,1628,-2.0,2025-01-23,770.0,0.0,0.0,23,1,13,Denver,-9.9,0.0,0.0,7.4
EWR,PBI,1130,1438,-6.0,2025-01-23,1023.0,0.0,0.0,23,1,11,New York,-7.7,0.0,82.0,1.7
DEN,LAS,1615,1721,101.0,2025-01-23,628.0,0.0,0.0,23,1,16,Denver,-3.4,0.0,0.0,8.1
ORD,RNO,1615,1828,61.0,2025-01-23,1671.0,39.0,0.0,23,1,16,Chicago,-10.0,0.0,0.0,15.8
DEN,PSP,1115,1239,71.0,2025-01-23,776.0,0.0,0.0,23,1,11,Denver,-15.5,0.0,26.0,2.7
IAH,DTW,2006,2359,49.0,2025-01-23,1075.0,0.0,0.0,23,1,20,Houston,8.3,0.0,0.0,9.0
IAH,FLL,1445,1819,59.0,2025-01-23,966.0,24.0,0.0,23,1,14,Houston,9.4,0.0,27.0,9.2
IAH,BOS,730,1218,-5.0,2025-01-23,1597.0,0.0,0.0,23,1,7,Houston,-0.7,0.0,9.0,6.3
LAX,LAS,1625,1742,67.0,2025-01-23,236.0,0.0,0.0,23,1,16,Los Angeles,22.0,0.0,0.0,7.7
MIA,EWR,2020,2330,188.0,2025-01-23,1085.0,145.0,0.0,23,1,20,Miami,15.4,0.0,16.0,13.7
IAH,AUS,952,1058,58.0,2025-01-23,140.0,42.0,0.0,23,1,9,Houston,-0.6,0.0,46.0,9.0
IAH,AUS,2200,2258,23.0,2025-01-23,140.0,16.0,0.0,23,1,22,Houston,6.9,0.0,0.0,7.0
IAH,ABQ,2030,2159,84.0,2025-01-23,744.0,67.0,0.0,23,1,20,Houston,8.3,0.0,0.0,9.0
LGA,ORD,1826,2007,132.0,2025-01-23,733.0,105.0,0.0,23,1,18,New York,-7.1,0.0,0.0,5.3
MIA,SFO,610,944,29.0,2025-01-23,2585.0,0.0,0.0,23,1,6,Miami,14.8,0.0,100.0,12.3
IAH,FLL,1215,1549,117.0,2025-01-23,966.0,0.0,0.0,23,1,12,Houston,4.6,0.0,97.0,7.5
DEN,FLL,815,1412,4.0,2025-01-23,1703.0,0.0,0.0,23,1,8,Denver,-16.6,0.0,1.0,3.1
DEN,BDL,1804,2350,81.0,2025-01-23,1671.0,0.0,0.0,23,1,18,Denver,-2.0,0.0,0.0,0.9
IAH,CLE,725,1111,-4.0,2025-01-23,1091.0,0.0,0.0,23,1,7,Houston,-0.7,0.0,9.0,6.3
ORD,FLL,845,1303,-4.0,2025-01-23,1182.0,0.0,0.0,23,1,8,Chicago,-5.4,0.1,100.0,16.2
SEA,SFO,1715,1934,50.0,2025-01-23,679.0,40.0,0.0,23,1,17,Seattle,4.2,0.0,100.0,4.0
DEN,MIA,1355,1953,193.0,2025-01-23,1709.0,0.0,0.0,23,1,13,Denver,-9.9,0.0,0.0,7.4
DEN,IAH,1720,2050,25.0,2025-01-23,862.0,0.0,0.0,23,1,17,Denver,-2.3,0.0,0.0,4.2
EWR,PBI,1815,2126,-3.0,2025-01-23,1023.0,0.0,0.0,23,1,18,New York,-7.1,0.0,0.0,5.3
ORD,PBI,1245,1657,123.0,2025-01-23,1144.0,0.0,0.0,23,1,12,Chicago,-9.4,0.0,11.0,16.7
DEN,ABQ,1115,1238,17.0,2025-01-23,349.0,0.0,0.0,23,1,11,Denver,-15.5,0.0,26.0,2.7
ORD,BOS,920,1246,27.0,2025-01-23,867.0,0.0,0.0,23,1,9,Chicago,-4.6,0.1,100.0,15.5
EWR,AUS,1835,2159,-2.0,2025-01-23,1504.0,0.0,0.0,23,1,18,New York,-7.1,0.0,0.0,5.3
ORD,DSM,2020,2152,114.0,2025-01-23,299.0,0.0,0.0,23,1,20,Chicago,-12.1,0.0,0.0,11.0
IAH,SFO,720,940,1.0,2025-01-23,1635.0,0.0,0.0,23,1,7,Houston,-0.7,0.0,9.0,6.3
EWR,PBI,1030,1341,-7.0,2025-01-23,1023.0,0.0,0.0,23,1,10,New York,-9.7,0.0,77.0,0.6
EWR,MIA,1815,2135,148.0,2025-01-23,1085.0,63.0,0.0,23,1,18,New York,-7.1,0.0,0.0,5.3
EWR,IAH,1020,1333,31.0,2025-01-23,1400.0,0.0,0.0,23,1,10,New York,-9.7,0.0,77.0,0.6
ATL,EWR,1540,1755,135.0,2025-01-23,746.0,119.0,0.0,23,1,15,Atlanta,4.0,0.0,98.0,9.9
DEN,SJC,1145,1331,60.0,2025-01-23,948.0,0.0,0.0,23,1,11,Denver,-15.5,0.0,26.0,2.7
EWR,ATL,1830,2108,-6.0,2025-01-23,746.0,0.0,0.0,23,1,18,New York,-7.1,0.0,0.0,5.3
ORD,MIA,1800,2221,52.0,2025-01-23,1197.0,0.0,0.0,23,1,18,Chicago,-10.9,0.0,3.0,13.5
BOS,EWR,925,1050,145.0,2025-01-23,200.0,0.0,0.0,23,1,9,Boston,-11.2,0.0,100.0,5.0
DEN,IAH,1245,1616,56.0,2025-01-23,862.0,0.0,0.0,23,1,12,Denver,-13.0,0.0,0.0,3.6
EWR,CHS,1615,1831,50.0,2025-01-23,628.0,0.0,0.0,23,1,16,New York,-3.6,0.0,0.0,7.7
IAH,LAX,935,1131,-1.0,2025-01-23,1379.0,0.0,0.0,23,1,9,Houston,-0.6,0.0,46.0,9.0
EWR,FLL,1805,2121,1.0,2025-01-23,1065.0,0.0,0.0,23,1,18,New York,-7.1,0.0,0.0,5.3
IAH,STL,1229,1437,61.0,2025-01-23,667.0,34.0,0.0,23,1,12,Houston,4.6,0.0,97.0,7.5
EWR,LAS,1729,2015,48.0,2025-01-23,2227.0,16.0,0.0,23,1,17,New York,-4.4,0.0,0.0,4.8
EWR,FLL,1040,1351,-6.0,2025-01-23,1065.0,0.0,0.0,23,1,10,New York,-9.7,0.0,77.0,0.6
EWR,MIA,1030,1350,20.0,2025-01-23,1085.0,20.0,0.0,23,1,10,New York,-9.7,0.0,77.0,0.6
EWR,MCO,1729,2031,-5.0,2025-01-23,937.0,0.0,0.0,23,1,17,New York,-4.4,0.0,0.0,4.8
BOS,IAH,1630,2010,-13.0,2025-01-23,1597.0,0.0,0.0,23,1,16,Boston,-2.4,0.0,6.0,14.1
IAH,DEN,820,1006,-4.0,2025-01-23,862.0,0.0,0.0,23,1,8,Houston,-0.7,0.0,5.0,8.2
DEN,ANC,1900,2257,4.0,2025-01-23,2405.0,0.0,0.0,23,1,19,Denver,-3.5,0.0,0.0,2.6
IAH,EGE,1015,1224,-7.0,2025-01-23,934.0,0.0,0.0,23,1,10,Houston,0.1,0.0,99.0,10.7
DEN,LAS,1744,1850,45.0,2025-01-23,628.0,0.0,0.0,23,1,17,Denver,-2.3,0.0,0.0,4.2
ATL,IAH,1734,1901,10.0,2025-01-23,689.0,0.0,0.0,23,1,17,Atlanta,4.4,0.0,83.0,10.9
EWR,TPA,2025,2335,145.0,2025-01-23,997.0,138.0,0.0,23,1,20,New York,-8.7,0.0,0.0,6.3
ORD,OGG,930,1446,99.0,2025-01-23,4184.0,0.0,0.0,23,1,9,Chicago,-4.6,0.1,100.0,15.5
ORD,SEA,920,1207,101.0,2025-01-22,1721.0,68.0,0.0,22,1,9,Chicago,-14.2,0.0,100.0,27.5
ORD,RSW,1045,1451,0.0,2025-01-22,1120.0,0.0,0.0,22,1,10,Chicago,-13.5,0.1,100.0,27.6
ORD,PDX,910,1153,48.0,2025-01-22,1739.0,0.0,0.0,22,1,9,Chicago,-14.2,0.0,100.0,27.5
ORD,MSP,1245,1419,62.0,2025-01-22,334.0,0.0,62.0,22,1,12,Chicago,-11.5,0.1,100.0,20.3
IAH,DEN,1055,1240,39.0,2025-01-22,862.0,0.0,0.0,22,1,10,Houston,-7.9,0.0,4.0,2.7
ORD,BUF,1830,2110,37.0,2025-01-22,474.0,0.0,0.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
IAH,ATL,1805,2111,31.0,2025-01-22,689.0,0.0,0.0,22,1,18,Houston,3.7,0.0,58.0,6.1
ORD,LAX,1255,1529,50.0,2025-01-22,1744.0,0.0,0.0,22,1,12,Chicago,-11.5,0.1,100.0,20.3
ORD,CLE,1818,2040,1.0,2025-01-22,316.0,0.0,0.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
EWR,FLL,2045,2359,3.0,2025-01-22,1065.0,0.0,0.0,22,1,20,New York,-11.9,0.0,100.0,0.9
IAH,SFO,1835,2105,268.0,2025-01-22,1635.0,0.0,0.0,22,1,18,Houston,3.7,0.0,58.0,6.1
ORD,MCO,1040,1430,12.0,2025-01-22,1005.0,0.0,12.0,22,1,10,Chicago,-13.5,0.1,100.0,27.6
EWR,SRQ,749,1100,-4.0,2025-01-22,1034.0,0.0,0.0,22,1,7,New York,-16.7,0.0,0.0,5.6
ORD,BTV,1830,2144,58.0,2025-01-22,763.0,23.0,0.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
LAX,DEN,1845,2210,31.0,2025-01-22,862.0,20.0,0.0,22,1,18,Los Angeles,24.6,0.0,100.0,8.3
IAH,SEA,952,1253,25.0,2025-01-22,1874.0,0.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
EWR,MIA,822,1142,-2.0,2025-01-22,1085.0,0.0,0.0,22,1,8,New York,-16.8,0.0,0.0,5.1
ORD,ATL,1833,2143,183.0,2025-01-22,606.0,142.0,0.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
EWR,IAH,800,1113,0.0,2025-01-22,1400.0,0.0,0.0,22,1,8,New York,-16.8,0.0,0.0,5.1
EWR,RDU,2159,2344,0.0,2025-01-22,416.0,0.0,0.0,22,1,21,New York,-10.1,0.0,96.0,0.5
EWR,LAX,830,1132,24.0,2025-01-22,2454.0,0.0,0.0,22,1,8,New York,-16.8,0.0,0.0,5.1
ORD,DEN,1608,1759,46.0,2025-01-22,888.0,0.0,0.0,22,1,16,Chicago,-6.2,0.0,99.0,18.7
ORD,BWI,1050,1351,-1.0,2025-01-22,622.0,0.0,0.0,22,1,10,Chicago,-13.5,0.1,100.0,27.6
IAH,LAS,1630,1803,21.0,2025-01-22,1222.0,0.0,0.0,22,1,16,Houston,3.1,0.0,0.0,7.3
IAH,SAT,1430,1542,85.0,2025-01-22,191.0,0.0,0.0,22,1,14,Houston,1.6,0.0,0.0,7.5
IAH,MIA,1645,2022,0.0,2025-01-22,964.0,0.0,0.0,22,1,16,Houston,3.1,0.0,0.0,7.3
IAH,BNA,1155,1355,41.0,2025-01-22,657.0,15.0,0.0,22,1,11,Houston,-4.7,0.0,4.0,2.7
IAH,JAX,1225,1536,46.0,2025-01-22,817.0,25.0,0.0,22,1,12,Houston,-1.6,0.0,1.0,3.6
IAH,IAD,1215,1615,177.0,2025-01-22,1190.0,28.0,0.0,22,1,12,Houston,-1.6,0.0,1.0,3.6
IAH,DEN,947,1133,129.0,2025-01-22,862.0,115.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
ORD,AUS,2002,2306,38.0,2025-01-22,977.0,0.0,30.0,22,1,20,Chicago,-5.6,0.0,100.0,15.6
EWR,RSW,745,1102,-4.0,2025-01-22,1068.0,0.0,0.0,22,1,7,New York,-16.7,0.0,0.0,5.6
DEN,CID,1754,2052,138.0,2025-01-22,692.0,0.0,0.0,22,1,17,Denver,-2.3,0.0,94.0,1.2
ORD,MCO,915,1311,77.0,2025-01-22,1005.0,0.0,0.0,22,1,9,Chicago,-14.2,0.0,100.0,27.5
IAH,BWI,1810,2214,51.0,2025-01-22,1235.0,9.0,0.0,22,1,18,Houston,3.7,0.0,58.0,6.1
EWR,DFW,1824,2138,-1.0,2025-01-22,1372.0,0.0,0.0,22,1,18,New York,-10.6,0.0,38.0,0.2
ATL,ORD,1015,1128,14.0,2025-01-22,606.0,0.0,0.0,22,1,10,Atlanta,-10.6,0.0,0.0,3.1
IAH,SMF,950,1212,134.0,2025-01-22,1609.0,103.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
IAH,SLC,935,1205,177.0,2025-01-22,1195.0,165.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
ORD,PIT,1420,1655,39.0,2025-01-22,413.0,24.0,0.0,22,1,14,Chicago,-8.9,0.1,100.0,17.8
LAX,IAH,600,1115,-6.0,2025-01-22,1379.0,0.0,0.0,22,1,6,Los Angeles,7.8,0.0,100.0,3.8
MIA,IAH,1653,1858,19.0,2025-01-22,964.0,0.0,0.0,22,1,16,Miami,16.7,0.5,100.0,13.7
ORD,ALB,1815,2119,22.0,2025-01-22,723.0,0.0,22.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
EWR,SJU,755,1247,14.0,2025-01-22,1608.0,0.0,0.0,22,1,7,New York,-16.7,0.0,0.0,5.6
ORD,TVC,2000,2215,4.0,2025-01-22,224.0,0.0,0.0,22,1,20,Chicago,-5.6,0.0,100.0,15.6
MIA,EWR,1727,2041,14.0,2025-01-22,1085.0,0.0,0.0,22,1,17,Miami,16.8,0.0,100.0,17.6
IAH,ORD,959,1249,160.0,2025-01-22,925.0,0.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
DEN,EUG,1940,2131,117.0,2025-01-22,996.0,2.0,0.0,22,1,19,Denver,-3.3,0.0,13.0,7.6
MIA,ORD,1609,1843,43.0,2025-01-22,1197.0,33.0,0.0,22,1,16,Miami,16.7,0.5,100.0,13.7
ORD,SRQ,720,1119,179.0,2025-01-22,1050.0,135.0,0.0,22,1,7,Chicago,-16.8,0.0,100.0,23.1
IAH,TPA,1832,2147,38.0,2025-01-22,787.0,32.0,0.0,22,1,18,Houston,3.7,0.0,58.0,6.1
ORD,EWR,1050,1406,32.0,2025-01-22,719.0,0.0,32.0,22,1,10,Chicago,-13.5,0.1,100.0,27.6
ORD,TPA,1803,2155,11.0,2025-01-22,1012.0,0.0,11.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
BOS,ORD,1643,1841,-9.0,2025-01-22,867.0,0.0,0.0,22,1,16,Boston,-8.6,0.0,0.0,2.9
IAH,DCA,940,1340,151.0,2025-01-22,1208.0,134.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
EWR,FLL,815,1134,216.0,2025-01-22,1065.0,187.0,0.0,22,1,8,New York,-16.8,0.0,0.0,5.1
EWR,IAH,1729,2042,26.0,2025-01-22,1400.0,0.0,0.0,22,1,17,New York,-9.1,0.0,0.0,0.3
ORD,BOS,1830,2159,57.0,2025-01-22,867.0,0.0,46.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
ORD,RIC,1820,2129,36.0,2025-01-22,642.0,0.0,36.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
LGA,ORD,1716,1855,-1.0,2025-01-22,733.0,0.0,0.0,22,1,17,New York,-9.1,0.0,0.0,0.3
ORD,LAS,1250,1458,-1.0,2025-01-22,1514.0,0.0,0.0,22,1,12,Chicago,-11.5,0.1,100.0,20.3
EWR,PBI,1625,1936,3.0,2025-01-22,1023.0,0.0,0.0,22,1,16,New York,-8.3,0.0,0.0,0.9
LAX,DEN,1440,1809,52.0,2025-01-22,862.0,34.0,0.0,22,1,14,Los Angeles,16.0,0.0,99.0,0.7
EWR,MCO,705,1008,-5.0,2025-01-22,937.0,0.0,0.0,22,1,7,New York,-16.7,0.0,0.0,5.6
ORD,MIA,1035,1457,-2.0,2025-01-22,1197.0,0.0,0.0,22,1,10,Chicago,-13.5,0.1,100.0,27.6
IAH,DSM,2007,2230,46.0,2025-01-22,802.0,11.0,0.0,22,1,20,Houston,0.1,0.0,28.0,5.1
LAX,ORD,1239,1855,94.0,2025-01-22,1744.0,76.0,0.0,22,1,12,Los Angeles,8.0,0.0,100.0,3.8
IAH,LAS,940,1113,104.0,2025-01-22,1222.0,0.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
IAH,MEM,2020,2159,84.0,2025-01-22,468.0,74.0,0.0,22,1,20,Houston,0.1,0.0,28.0,5.1
DEN,LGA,1740,2323,7.0,2025-01-22,1620.0,7.0,0.0,22,1,17,Denver,-2.3,0.0,94.0,1.2
ORD,PHL,1830,2140,22.0,2025-01-22,678.0,0.0,0.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
ORD,FLL,1050,1504,14.0,2025-01-22,1182.0,0.0,0.0,22,1,10,Chicago,-13.5,0.1,100.0,27.6
IAH,ATL,1155,1501,77.0,2025-01-22,689.0,0.0,60.0,22,1,11,Houston,-4.7,0.0,4.0,2.7
IAH,MCO,1835,2200,133.0,2025-01-22,854.0,96.0,0.0,22,1,18,Houston,3.7,0.0,58.0,6.1
EWR,DFW,630,942,90.0,2025-01-22,1372.0,0.0,0.0,22,1,6,New York,-16.3,0.0,16.0,4.8
EWR,FLL,1930,2242,27.0,2025-01-22,1065.0,0.0,0.0,22,1,19,New York,-11.4,0.0,99.0,0.7
IAH,LAS,2025,2158,68.0,2025-01-22,1222.0,56.0,0.0,22,1,20,Houston,0.1,0.0,28.0,5.1
ORD,PHX,1110,1415,11.0,2025-01-22,1440.0,0.0,0.0,22,1,11,Chicago,-12.7,0.1,100.0,21.9
IAH,DCA,1805,2159,92.0,2025-01-22,1208.0,64.0,0.0,22,1,18,Houston,3.7,0.0,58.0,6.1
ORD,PHL,1429,1735,28.0,2025-01-22,678.0,0.0,0.0,22,1,14,Chicago,-8.9,0.1,100.0,17.8
BOS,EWR,1750,1916,54.0,2025-01-22,200.0,1.0,0.0,22,1,17,Boston,-9.4,0.0,0.0,0.2
LAX,SFO,2235,9,62.0,2025-01-22,337.0,0.0,0.0,22,1,22,Los Angeles,19.2,0.0,0.0,1.9
IAH,SAT,2006,2118,49.0,2025-01-22,191.0,32.0,0.0,22,1,20,Houston,0.1,0.0,28.0,5.1
IAH,RSW,930,1250,169.0,2025-01-22,861.0,0.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
IAH,IAD,745,1149,201.0,2025-01-22,1190.0,0.0,192.0,22,1,7,Houston,-7.3,0.0,0.0,3.5
DEN,EWR,745,1329,50.0,2025-01-22,1605.0,0.0,0.0,22,1,7,Denver,-3.3,0.0,25.0,15.3
EWR,STT,700,1200,-3.0,2025-01-22,1634.0,0.0,0.0,22,1,7,New York,-16.7,0.0,0.0,5.6
EWR,PBI,852,1203,-3.0,2025-01-22,1023.0,0.0,0.0,22,1,8,New York,-16.8,0.0,0.0,5.1
EWR,ORD,1000,1138,66.0,2025-01-22,719.0,0.0,0.0,22,1,10,New York,-12.8,0.0,0.0,7.2
IAH,SAN,2020,2200,23.0,2025-01-22,1303.0,0.0,0.0,22,1,20,Houston,0.1,0.0,28.0,5.1
IAH,TPA,1300,1615,118.0,2025-01-22,787.0,19.0,0.0,22,1,13,Houston,0.5,0.0,0.0,5.1
IAH,PBI,1225,1557,40.0,2025-01-22,956.0,0.0,0.0,22,1,12,Houston,-1.6,0.0,1.0,3.6
EWR,MCO,1004,1306,316.0,2025-01-22,937.0,0.0,0.0,22,1,10,New York,-12.8,0.0,0.0,7.2
MIA,ORD,1730,2003,11.0,2025-01-22,1197.0,0.0,0.0,22,1,17,Miami,16.8,0.0,100.0,17.6
ORD,DCA,900,1158,-5.0,2025-01-22,612.0,0.0,0.0,22,1,9,Chicago,-14.2,0.0,100.0,27.5
EWR,MCO,1115,1417,29.0,2025-01-22,937.0,0.0,0.0,22,1,11,New York,-11.4,0.0,0.0,10.2
ORD,ROC,1815,2104,14.0,2025-01-22,528.0,0.0,14.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
IAH,MFE,1950,2116,38.0,2025-01-22,316.0,16.0,0.0,22,1,19,Houston,2.2,0.0,35.0,4.8
IAH,EWR,1332,1810,8.0,2025-01-22,1400.0,0.0,8.0,22,1,13,Houston,0.5,0.0,0.0,5.1
IAH,SNA,930,1119,181.0,2025-01-22,1346.0,149.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
IAH,AUS,1840,1946,119.0,2025-01-22,140.0,101.0,0.0,22,1,18,Houston,3.7,0.0,58.0,6.1
SAN,DEN,1240,1608,35.0,2025-01-22,853.0,22.0,0.0,22,1,12,San Diego,9.8,0.0,100.0,6.1
ORD,IAH,1402,1704,27.0,2025-01-22,925.0,0.0,0.0,22,1,14,Chicago,-8.9,0.1,100.0,17.8
IAH,SNA,2010,2201,6.0,2025-01-22,1346.0,6.0,0.0,22,1,20,Houston,0.1,0.0,28.0,5.1
EWR,MCO,910,1212,44.0,2025-01-22,937.0,0.0,0.0,22,1,9,New York,-15.3,0.0,0.0,3.2
ORD,LGA,1800,2111,-5.0,2025-01-22,733.0,0.0,0.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
ATL,DEN,1245,1421,30.0,2025-01-22,1199.0,0.0,0.0,22,1,12,Atlanta,-4.7,0.0,0.0,7.0
ORD,SRQ,1050,1450,16.0,2025-01-22,1050.0,0.0,16.0,22,1,10,Chicago,-13.5,0.1,100.0,27.6
IAH,EWR,959,1437,206.0,2025-01-22,1400.0,183.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
ORD,RNO,1615,1828,79.0,2025-01-22,1671.0,44.0,0.0,22,1,16,Chicago,-6.2,0.0,99.0,18.7
ORD,LGA,1830,2148,50.0,2025-01-22,733.0,0.0,0.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
IAH,ORD,1420,1710,35.0,2025-01-22,925.0,0.0,0.0,22,1,14,Houston,1.6,0.0,0.0,7.5
EWR,CLT,1006,1214,47.0,2025-01-22,529.0,0.0,0.0,22,1,10,New York,-12.8,0.0,0.0,7.2
EWR,AUS,2026,2344,4.0,2025-01-22,1504.0,0.0,0.0,22,1,20,New York,-11.9,0.0,100.0,0.9
MIA,EWR,2020,2330,-5.0,2025-01-22,1085.0,0.0,0.0,22,1,20,Miami,15.4,0.0,100.0,16.8
IAH,AUS,952,1058,97.0,2025-01-22,140.0,0.0,0.0,22,1,9,Houston,-8.8,0.0,2.0,5.1
IAH,AUS,1202,1308,151.0,2025-01-22,140.0,9.0,0.0,22,1,12,Houston,-1.6,0.0,1.0,3.6
IAH,OMA,2002,2222,12.0,2025-01-22,781.0,0.0,0.0,22,1,20,Houston,0.1,0.0,28.0,5.1
IAH,SJU,1014,1636,201.0,2025-01-22,2007.0,138.0,0.0,22,1,10,Houston,-7.9,0.0,4.0,2.7
ORD,MCI,2005,2150,31.0,2025-01-22,403.0,6.0,0.0,22,1,20,Chicago,-5.6,0.0,100.0,15.6
IAH,DFW,1627,1754,46.0,2025-01-22,224.0,0.0,0.0,22,1,16,Houston,3.1,0.0,0.0,7.3
ORD,ORF,1820,2130,211.0,2025-01-22,717.0,133.0,0.0,22,1,18,Chicago,-5.3,0.0,100.0,16.8
